Sale Date,ISBN,Discount,ItemID,OrderID
8/16/2193,989-28-79-45675-7,,107246-12-3678,107246-29671
8/16/2193,989-28-79-11297-4,,107246-18-9064,107246-29672
8/16/2193,989-28-79-16826-1,,107246-62-9660,107246-29673
8/16/2193,989-28-79-01991-4,,107246-76-8254,107246-29674
8/16/2193,989-28-79-32105-5,,107246-27-5054,107246-29675
8/16/2193,989-28-79-45675-7,,107246-73-4893,107246-29676
8/16/2193,989-28-79-45675-7,,107246-79-5438,107246-29677
8/16/2193,989-28-79-18127-7,,107246-90-9903,107246-29678
8/16/2193,989-28-79-04510-4,,107246-33-6291,107246-29679
8/16/2193,989-28-79-86624-2,,107246-67-7721,107246-29680
8/16/2193,989-28-79-21991-8,,107246-30-2214,107246-29681
8/16/2193,989-28-79-86624-2,,107246-97-2473,107246-29682
8/16/2193,989-28-654-5018-9,,107246-71-3594,107246-29683
8/16/2193,989-28-79-05670-4,,107246-1-7212,107246-29685
8/16/2193,989-28-79-13871-4,,107246-67-8658,107246-29686
8/16/2193,989-28-79-05670-4,,107246-10-1304,107246-29687
8/16/2193,989-28-79-69807-2,,107246-65-5748,107246-29688
8/16/2193,989-28-79-13871-4,,107246-67-8657,107246-29689
8/16/2193,989-28-79-69807-2,,107246-58-359,107246-29690
8/16/2193,989-28-79-13871-4,,107246-76-7213,107246-29691
8/16/2193,989-28-79-13871-4,,107246-10-289,107246-29692
8/16/2193,989-28-79-82125-8,,107246-39-2332,107246-29693
8/16/2193,989-28-79-13871-4,,107246-41-9608,107246-29694
8/16/2193,989-28-79-13871-4,,107246-76-7212,107246-29695
8/16/2193,989-28-79-05670-4,,107246-4-5442,107246-29696
8/16/2193,989-28-79-13871-4,,107246-53-8018,107246-29697
8/16/2193,989-28-79-05670-4,,107246-6-7071,107246-29698
8/16/2193,989-28-79-69807-2,,107246-18-5248,107246-29699
8/16/2193,989-28-79-69807-2,,107246-43-6110,107246-29700
8/16/2193,989-28-79-13871-4,,107246-53-8017,107246-29701
8/16/2193,989-28-79-13871-4,,107246-23-1790,107246-29702
8/16/2193,989-28-79-05670-4,,107246-56-7183,107246-29703
8/16/2193,989-28-79-69807-2,,107246-64-19,107246-29704
8/16/2193,989-28-79-82125-8,,107246-45-8946,107246-29705
8/16/2193,989-28-79-69807-2,,107246-61-9946,107246-29706
8/16/2193,989-28-79-69807-2,,107246-61-9945,107246-29707
8/16/2193,989-28-79-82125-8,,107246-45-8945,107246-29708
8/16/2193,989-28-79-13871-4,,107246-46-6279,107246-29709
8/16/2193,989-28-79-69807-2,,107246-65-5747,107246-29710
8/16/2193,989-28-79-69807-2,,107246-43-6109,107246-29711
8/16/2193,989-28-79-05670-4,,107246-56-3312,107246-29712
8/16/2193,989-28-79-13871-4,,107246-23-1789,107246-29713
8/16/2193,989-28-79-05670-4,,107246-81-1097,107246-29714
8/16/2193,989-28-79-69807-2,,107246-18-5247,107246-29715
8/16/2193,989-28-79-82125-8,,107246-79-4116,107246-29716
8/16/2193,989-28-79-13871-4,,107246-10-288,107246-29717
8/16/2193,989-28-79-69807-2,,107246-64-18,107246-29718
8/16/2193,989-28-654-6507-7,,107246-94-6319,107246-29719
8/16/2193,989-28-229-7592-2,,107246-18-4937,107246-29720
8/16/2193,989-28-229-0197-6,,107246-74-6164,107246-29721
8/16/2193,989-28-229-6632-6,,107246-76-8169,107246-29722
8/16/2193,989-28-229-1404-4,,107246-78-8108,107246-29723
8/16/2193,989-28-229-7592-2,,107246-28-1202,107246-29724
8/16/2193,989-28-229-3157-7,,107246-85-467,107246-29725
8/16/2193,989-28-229-6632-6,,107246-25-5795,107246-29726
8/16/2193,989-28-229-1404-4,,107246-2-5511,107246-29727
8/16/2193,989-28-229-1404-4,,107246-87-4158,107246-29728
8/16/2193,989-28-229-7592-2,,107246-82-5371,107246-29729
8/16/2193,989-28-229-1404-4,,107246-46-6342,107246-29730
8/16/2193,989-28-229-7592-2,,107246-67-3132,107246-29731
8/16/2193,989-28-229-9769-6,,107246-97-235,107246-29732
8/16/2193,989-28-229-6632-6,,107246-98-8237,107246-29733
8/16/2193,989-28-229-1404-4,,107246-69-8324,107246-29734
8/16/2193,989-28-229-6632-6,,107246-2-4575,107246-29735
8/16/2193,989-28-229-7592-2,,107246-66-2258,107246-29736
8/16/2193,989-28-229-1404-4,,107246-26-513,107246-29737
8/16/2193,989-28-229-0197-6,,107246-76-5071,107246-29738
8/16/2193,989-28-229-3157-7,,107246-7-4194,107246-29739
8/16/2193,989-28-229-6632-6,,107246-16-2436,107246-29740
8/16/2193,989-28-229-7592-2,,107246-40-8616,107246-29741
8/16/2193,989-28-229-0197-6,,107246-18-1829,107246-29742
8/16/2193,989-28-229-9769-6,,107246-44-1824,107246-29743
8/16/2193,989-28-229-5891-8,0.1,107246-50-9261,107246-29744
8/16/2193,989-28-229-1404-4,,107246-53-4090,107246-29745
8/16/2193,989-28-229-5891-8,0.1,107246-79-1152,107246-29746
8/16/2193,989-28-229-6632-6,,107246-76-8444,107246-29747
8/16/2193,989-28-229-7592-2,,107246-93-7671,107246-29748
8/16/2193,989-28-229-1404-4,,107246-74-1138,107246-29749
8/16/2193,989-28-229-7592-2,,107246-14-7920,107246-29750
8/16/2193,989-28-229-7592-2,,107246-20-9276,107246-29751
8/16/2193,989-28-229-6632-6,,107246-44-6534,107246-29752
8/16/2193,989-28-229-1404-4,,107246-1-2320,107246-29753
8/16/2193,989-28-79-55824-6,,107246-39-6096,107246-29754
8/16/2193,989-28-79-71565-6,,107246-70-9251,107246-29755
8/16/2193,989-28-79-13801-1,,107246-13-5263,107246-29756
8/16/2193,989-28-79-13801-1,,107246-56-4571,107246-29757
8/16/2193,989-28-79-13801-1,,107246-91-5036,107246-29758
8/16/2193,989-28-79-55824-6,,107246-67-2699,107246-29759
8/16/2193,989-28-79-23023-4,,107246-43-7311,107246-29760
8/16/2193,989-28-79-13801-1,,107246-93-9353,107246-29761
8/16/2193,989-28-79-13801-1,,107246-20-2903,107246-29762
8/16/2193,989-28-79-36485-4,,107246-1-6911,107246-29763
8/16/2193,989-28-79-51397-9,,107246-50-4239,107246-29764
8/16/2193,989-28-79-91028-0,,107246-54-2041,107246-29765
8/16/2193,989-28-79-74374-1,0.13,107246-42-5476,107246-29766
8/16/2193,989-28-79-13801-1,,107246-67-3501,107246-29767
8/16/2193,989-28-79-13801-1,0.13,107246-42-656,107246-29768
8/16/2193,989-28-79-23023-4,,107246-87-6331,107246-29769
8/16/2193,989-28-79-74374-1,,107246-7-7169,107246-29770
8/16/2193,989-28-79-74374-1,,107246-27-3902,107246-29771
8/16/2193,989-28-79-71565-6,,107246-37-3057,107246-29772
8/16/2193,989-28-79-40897-8,,107246-84-7159,107246-29773
8/16/2193,989-28-79-16808-7,,107246-54-4546,107246-29774
8/16/2193,989-28-79-74374-1,,107246-74-8099,107246-29775
8/16/2193,989-28-79-13801-1,,107246-36-8964,107246-29776
8/16/2193,989-28-79-91028-0,,107246-78-4115,107246-29777
8/16/2193,989-28-79-26824-4,,107246-65-1932,107246-29778
8/16/2193,989-28-79-74374-1,,107246-73-168,107246-29779
8/16/2193,989-28-79-13801-1,,107246-8-9408,107246-29780
8/16/2193,989-28-79-13801-1,,107246-35-2327,107246-29781
8/16/2193,989-28-79-26824-4,,107246-32-4075,107246-29782
8/16/2193,989-28-79-74374-1,,107246-40-3729,107246-29783
8/16/2193,989-28-79-40897-8,,107246-27-9741,107246-29784
8/16/2193,989-28-79-40897-8,,107246-56-7529,107246-29785
8/16/2193,989-28-79-13801-1,,107246-8-8302,107246-29786
8/16/2193,989-28-79-23023-4,,107246-66-8506,107246-29787
8/16/2193,989-28-79-13801-1,,107246-24-3887,107246-29788
8/16/2193,989-28-79-68089-3,0.05,107246-78-5282,107246-29789
8/16/2193,989-28-79-91028-0,,107246-85-3466,107246-29790
8/16/2193,989-28-79-13801-1,,107246-26-1498,107246-29791
8/16/2193,989-28-79-55824-6,,107246-48-5684,107246-29792
8/16/2193,989-28-79-74374-1,,107246-97-4557,107246-29793
8/16/2193,989-28-79-13801-1,,107246-1-5630,107246-29794
8/16/2193,989-28-79-13801-1,,107246-87-945,107246-29795
8/16/2193,989-28-79-13801-1,,107246-1-2521,107246-29796
8/16/2193,989-28-79-26824-4,,107246-34-8702,107246-29797
8/16/2193,989-28-79-40897-8,,107246-78-6213,107246-29798
8/16/2193,989-28-79-23023-4,,107246-48-1277,107246-29799
8/16/2193,989-28-79-40897-8,,107246-50-8243,107246-29800
8/16/2193,989-28-79-71565-6,,107246-69-6072,107246-29801
8/16/2193,989-28-79-55824-6,,107246-46-9219,107246-29802
8/16/2193,989-28-79-71565-6,,107246-58-8180,107246-29803
8/16/2193,989-28-79-40897-8,,107246-96-6006,107246-29804
8/16/2193,989-28-79-68089-3,0.05,107246-1-6847,107246-29805
8/16/2193,989-28-79-23023-4,,107246-33-4454,107246-29806
8/16/2193,989-28-79-23023-4,,107246-11-6689,107246-29807
8/16/2193,989-28-79-13801-1,,107246-22-4052,107246-29808
8/16/2193,989-28-79-23023-4,,107246-35-8150,107246-29809
8/16/2193,989-28-79-26824-4,,107246-87-7592,107246-29810
8/16/2193,989-28-79-13801-1,,107246-27-2432,107246-29811
8/16/2193,989-28-79-36485-4,,107246-67-8427,107246-29812
8/16/2193,989-28-79-26824-4,,107246-29-6851,107246-29813
8/16/2193,989-28-79-74374-1,,107246-98-8572,107246-29814
8/16/2193,989-28-79-55752-2,,107246-3-9428,107246-29815
8/16/2193,989-28-79-23023-4,,107246-21-9185,107246-29816
8/16/2193,989-28-79-74374-1,,107246-76-3630,107246-29817
8/16/2193,989-28-79-13801-1,,107246-78-8998,107246-29818
8/16/2193,989-28-79-74374-1,,107246-22-7946,107246-29819
8/16/2193,989-28-79-91028-0,,107246-25-1238,107246-29820
8/16/2193,989-28-79-74374-1,,107246-3-931,107246-29821
8/16/2193,989-28-79-74374-1,,107246-66-6243,107246-29822
8/16/2193,989-28-79-26824-4,,107246-8-8890,107246-29823
8/16/2193,989-28-79-13801-1,,107246-70-8511,107246-29824
8/16/2193,989-28-79-71565-6,,107246-5-6924,107246-29825
8/16/2193,989-28-79-23023-4,,107246-32-8397,107246-29826
8/16/2193,989-28-79-74374-1,,107246-48-3174,107246-29827
8/16/2193,989-28-79-23023-4,,107246-87-3102,107246-29828
8/16/2193,989-28-79-26824-4,,107246-38-3408,107246-29829
8/16/2193,989-28-79-55824-6,,107246-36-2782,107246-29830
8/16/2193,989-28-3705-222-9,,107246-97-4743,107246-29831
8/16/2193,989-28-3705-222-9,,107246-11-1358,107246-29832
8/16/2193,989-28-79-03683-6,,107246-72-1258,107246-29833
8/16/2193,989-28-3705-222-9,,107246-87-2162,107246-29834
8/16/2193,989-28-3705-222-9,,107246-87-7181,107246-29835
8/16/2193,989-28-3705-492-6,,107246-59-1634,107246-29836
8/16/2193,989-28-3705-222-9,,107246-4-9463,107246-29837
8/16/2193,989-28-3705-222-9,,107246-35-9693,107246-29838
8/16/2193,989-28-3705-222-9,,107246-13-8171,107246-29839
8/16/2193,989-28-3705-222-9,,107246-16-3449,107246-29840
8/16/2193,989-28-3705-222-9,,107246-45-2773,107246-29841
8/16/2193,989-28-3705-222-9,,107246-26-3145,107246-29842
8/16/2193,989-28-3705-222-9,,107246-2-1895,107246-29843
8/16/2193,989-28-3705-492-6,,107246-29-5671,107246-29844
8/16/2193,989-28-3705-222-9,,107246-16-8071,107246-29845
8/16/2193,989-28-3705-222-9,,107246-90-718,107246-29846
8/16/2193,989-28-3705-222-9,,107246-13-1171,107246-29847
8/16/2193,989-28-3705-492-6,,107246-33-4937,107246-29848
8/16/2193,989-28-3705-222-9,,107246-3-7828,107246-29849
8/16/2193,989-28-3705-492-6,,107246-75-7648,107246-29850
8/16/2193,989-28-3705-492-6,,107246-86-6955,107246-29851
8/16/2193,989-28-79-68089-3,0.05,107246-64-8977,107246-29852
8/16/2193,989-28-3705-369-1,,107246-78-2824,107246-29853
8/16/2193,989-28-3705-054-6,,107246-81-322,107246-29853
8/16/2193,989-28-3705-007-2,,107246-52-3133,107246-29854
8/16/2193,989-28-3705-152-9,,107246-77-1185,107246-29854
8/16/2193,989-28-3705-007-2,,107246-22-3280,107246-29855
8/16/2193,989-28-3705-007-2,,107246-81-1137,107246-29855
8/16/2193,989-28-79-45675-7,,107246-2-1161,107246-29856
8/16/2193,989-28-79-86624-2,,107246-68-4507,107246-29856
8/16/2193,989-28-79-22871-2,,107246-69-3251,107246-29857
8/16/2193,989-28-79-32105-5,,107246-94-7088,107246-29857
8/16/2193,989-28-654-3899-6,,107246-78-6231,107246-29858
8/16/2193,989-28-79-64693-6,,107246-83-9156,107246-29858
8/16/2193,989-28-79-82125-8,,107246-30-8463,107246-29859
8/16/2193,989-28-79-82125-8,,107246-79-4115,107246-29859
8/16/2193,989-28-79-82749-6,,107246-50-4466,107246-29860
8/16/2193,989-28-79-82125-8,,107246-91-7431,107246-29860
8/16/2193,989-28-79-82125-8,,107246-30-8462,107246-29861
8/16/2193,989-28-79-69807-2,,107246-58-358,107246-29861
8/16/2193,989-28-229-0197-6,,107246-29-6431,107246-29862
8/16/2193,989-28-79-82125-8,,107246-39-2331,107246-29862
8/16/2193,989-28-229-1404-4,,107246-49-5140,107246-29863
8/16/2193,989-28-79-74374-1,,107246-77-4355,107246-29863
8/16/2193,989-28-79-26824-4,,107246-40-211,107246-29864
8/16/2193,989-28-79-91028-0,,107246-57-9253,107246-29864
8/16/2193,989-28-79-23023-4,,107246-50-1263,107246-29865
8/16/2193,989-28-79-26824-4,,107246-56-5894,107246-29865
8/16/2193,989-28-79-74374-1,,107246-86-8526,107246-29866
8/16/2193,989-28-79-13801-1,,107246-88-9446,107246-29866
8/16/2193,989-28-79-68089-3,0.05,107246-23-5552,107246-29867
8/16/2193,989-28-79-71565-6,,107246-19-1049,107246-29867
8/16/2193,989-28-79-13801-1,,107246-26-2123,107246-29868
8/16/2193,989-28-79-13801-1,,107246-95-4274,107246-29868
8/16/2193,989-28-3705-492-6,,107246-5-8449,107246-29869
8/16/2193,989-28-79-74374-1,,107246-74-8565,107246-29869
8/16/2193,989-28-3705-369-1,,107246-16-274,107246-29870
8/16/2193,989-28-3705-007-2,,107246-43-5656,107246-29870
8/16/2193,989-28-79-45675-7,,107246-86-1036,107246-29870
8/16/2193,989-28-79-13871-4,,107246-41-9607,107246-29871
8/16/2193,989-28-3705-007-2,,107246-48-8445,107246-29871
8/16/2193,989-28-79-45675-7,,107246-83-6066,107246-29871
8/16/2193,989-28-79-87459-9,,107246-25-7277,107246-29872
8/16/2193,989-28-79-13871-4,,107246-46-6278,107246-29872
8/16/2193,989-28-79-82749-6,,107246-50-4465,107246-29872
8/16/2193,989-28-79-55752-2,,107246-14-7535,107246-29873
8/16/2193,989-28-654-6033-1,,107246-43-1588,107246-29873
8/16/2193,989-28-79-82125-8,,107246-91-7430,107246-29873
8/16/2193,989-28-79-23023-4,,107246-21-1882,107246-29874
8/16/2193,989-28-79-26824-4,,107246-22-2060,107246-29874
8/16/2193,989-28-79-45675-7,,107246-39-4872,107246-29874
8/16/2193,989-28-229-6632-6,,107246-93-850,107246-29874
8/17/2193,989-28-654-5018-9,0.15,107247-1-4010,107246-29921
8/17/2193,989-28-3705-987-7,,107247-30-1368,107247-29875
8/17/2193,989-28-3705-054-6,,107247-34-3673,107247-29876
8/17/2193,989-28-3705-007-2,,107247-11-3735,107247-29877
8/17/2193,989-28-3705-007-2,,107247-46-5776,107247-29878
8/17/2193,989-28-3705-007-2,,107247-70-3619,107247-29879
8/17/2193,989-28-3705-583-1,,107247-54-1564,107247-29880
8/17/2193,989-28-3705-007-2,,107247-80-6516,107247-29881
8/17/2193,989-28-3705-987-7,,107247-82-1564,107247-29882
8/17/2193,989-28-3705-583-1,,107247-66-2853,107247-29883
8/17/2193,989-28-3705-007-2,,107247-61-673,107247-29884
8/17/2193,989-28-3705-007-2,,107247-95-8702,107247-29885
8/17/2193,989-28-3705-152-9,,107247-1-5118,107247-29886
8/17/2193,989-28-3705-583-1,,107247-48-7755,107247-29887
8/17/2193,989-28-3705-649-4,,107247-98-1879,107247-29888
8/17/2193,989-28-3705-987-7,,107247-83-3967,107247-29889
8/17/2193,989-28-3705-007-2,,107247-10-6332,107247-29890
8/17/2193,989-28-3705-592-3,,107247-25-8609,107247-29891
8/17/2193,989-28-3705-007-2,,107247-64-5903,107247-29892
8/17/2193,989-28-3705-007-2,,107247-25-443,107247-29893
8/17/2193,989-28-3705-649-4,,107247-8-8070,107247-29894
8/17/2193,989-28-3705-649-4,,107247-57-8283,107247-29895
8/17/2193,989-28-3705-987-7,,107247-29-9700,107247-29896
8/17/2193,989-28-3705-987-7,,107247-68-7858,107247-29897
8/17/2193,989-28-79-11297-4,,107247-88-3906,107247-29898
8/17/2193,989-28-79-86624-2,,107247-32-1581,107247-29899
8/17/2193,989-28-79-11297-4,,107247-15-289,107247-29900
8/17/2193,989-28-79-45675-7,,107247-22-6426,107247-29901
8/17/2193,989-28-79-22871-2,,107247-43-4689,107247-29902
8/17/2193,989-28-79-82197-5,,107247-70-4499,107247-29903
8/17/2193,989-28-79-45675-7,,107247-2-4181,107247-29904
8/17/2193,989-28-79-11297-4,,107247-28-1505,107247-29905
8/17/2193,989-28-79-11297-4,,107247-89-4713,107247-29906
8/17/2193,989-28-79-86624-2,,107247-29-415,107247-29907
8/17/2193,989-28-79-11297-4,,107247-55-6666,107247-29908
8/17/2193,989-28-79-11297-4,,107247-98-6717,107247-29909
8/17/2193,989-28-79-82197-5,,107247-1-4691,107247-29910
8/17/2193,989-28-79-45675-7,0.13,107247-42-4694,107247-29911
8/17/2193,989-28-79-45675-7,,107247-95-784,107247-29912
8/17/2193,989-28-79-32105-5,,107247-64-4050,107247-29913
8/17/2193,989-28-79-11297-4,,107247-57-5478,107247-29914
8/17/2193,989-28-79-21991-8,,107247-50-2146,107247-29915
8/17/2193,989-28-79-45675-7,,107247-30-1974,107247-29916
8/17/2193,989-28-79-21991-8,,107247-97-3119,107247-29917
8/17/2193,989-28-654-5018-9,,107247-27-3057,107247-29918
8/17/2193,989-28-654-5018-9,,107247-76-7555,107247-29919
8/17/2193,989-28-654-5018-9,,107247-21-638,107247-29920
8/17/2193,989-28-79-69807-2,,107247-26-7058,107247-29922
8/17/2193,989-28-79-69807-2,,107247-87-6457,107247-29923
8/17/2193,989-28-79-69807-2,,107247-87-6456,107247-29924
8/17/2193,989-28-79-13871-4,,107247-70-641,107247-29925
8/17/2193,989-28-79-82125-8,,107247-16-4453,107247-29926
8/17/2193,989-28-79-05670-4,0.13,107247-42-5498,107247-29927
8/17/2193,989-28-79-82125-8,,107247-18-9133,107247-29928
8/17/2193,989-28-79-13871-4,,107247-79-7975,107247-29929
8/17/2193,989-28-79-05670-4,,107247-73-3240,107247-29930
8/17/2193,989-28-79-13871-4,,107247-89-9776,107247-29931
8/17/2193,989-28-79-69807-2,,107247-12-9766,107247-29932
8/17/2193,989-28-79-69807-2,,107247-41-7512,107247-29933
8/17/2193,989-28-79-13871-4,,107247-55-4056,107247-29934
8/17/2193,989-28-79-13871-4,,107247-55-4801,107247-29935
8/17/2193,989-28-79-13871-4,,107247-55-4800,107247-29936
8/17/2193,989-28-79-69807-2,,107247-12-9765,107247-29937
8/17/2193,989-28-79-82125-8,,107247-18-9132,107247-29938
8/17/2193,989-28-79-69807-2,,107247-92-3777,107247-29939
8/17/2193,989-28-79-05670-4,,107247-65-8759,107247-29940
8/17/2193,989-28-79-13871-4,,107247-55-4055,107247-29941
8/17/2193,989-28-79-82125-8,,107247-91-8552,107247-29942
8/17/2193,989-28-79-22562-9,,107247-44-2484,107247-29943
8/17/2193,989-28-79-05670-4,,107247-58-8538,107247-29944
8/17/2193,989-28-79-69807-2,,107247-2-1122,107247-29945
8/17/2193,989-28-79-13871-4,,107247-97-4510,107247-29946
8/17/2193,989-28-79-05670-4,,107247-80-4019,107247-29947
8/17/2193,989-28-79-69807-2,,107247-92-4161,107247-29948
8/17/2193,989-28-79-13871-4,,107247-89-9775,107247-29949
8/17/2193,989-28-79-05670-4,,107247-27-808,107247-29950
8/17/2193,989-28-79-13871-4,0.13,107247-42-5713,107247-29951
8/17/2193,989-28-79-69807-2,,107247-2-1121,107247-29952
8/17/2193,989-28-79-69807-2,,107247-26-7057,107247-29953
8/17/2193,989-28-79-82125-8,,107247-91-8551,107247-29954
8/17/2193,989-28-79-13871-4,,107247-97-4509,107247-29955
8/17/2193,989-28-79-13871-4,,107247-2-2030,107247-29956
8/17/2193,989-28-79-13871-4,,107247-48-2764,107247-29957
8/17/2193,989-28-79-82749-6,,107247-7-5933,107247-29958
8/17/2193,989-28-79-13871-4,,107247-40-8345,107247-29959
8/17/2193,989-28-79-69807-2,,107247-41-7511,107247-29960
8/17/2193,989-28-79-69807-2,,107247-75-6955,107247-29961
8/17/2193,989-28-79-13871-4,,107247-40-8344,107247-29962
8/17/2193,989-28-79-69807-2,,107247-92-4160,107247-29963
8/17/2193,989-28-79-13871-4,0.13,107247-42-5712,107247-29964
8/17/2193,989-28-79-69807-2,,107247-92-3776,107247-29965
8/17/2193,989-28-79-13871-4,,107247-70-640,107247-29966
8/17/2193,989-28-79-05670-4,,107247-84-4343,107247-29967
8/17/2193,989-28-79-82125-8,,107247-37-8542,107247-29968
8/17/2193,989-28-79-05670-4,,107247-19-1537,107247-29969
8/17/2193,989-28-79-69807-2,,107247-1-1468,107247-29970
8/17/2193,989-28-79-13871-4,,107247-63-1161,107247-29971
8/17/2193,989-28-79-69807-2,,107247-22-1191,107247-29972
8/17/2193,989-28-654-2620-7,,107247-74-3100,107247-29973
8/17/2193,989-28-229-1404-4,,107247-11-926,107247-29974
8/17/2193,989-28-229-7592-2,,107247-33-2780,107247-29975
8/17/2193,989-28-229-9769-6,,107247-38-1459,107247-29976
8/17/2193,989-28-229-1404-4,,107247-55-8908,107247-29977
8/17/2193,989-28-229-6632-6,,107247-35-1747,107247-29978
8/17/2193,989-28-229-1404-4,,107247-47-4338,107247-29979
8/17/2193,989-28-229-7592-2,,107247-2-8615,107247-29980
8/17/2193,989-28-229-3157-7,,107247-28-1045,107247-29981
8/17/2193,989-28-229-6632-6,,107247-34-9495,107247-29982
8/17/2193,989-28-229-9769-6,,107247-95-8942,107247-29983
8/17/2193,989-28-229-1404-4,,107247-24-2135,107247-29984
8/17/2193,989-28-229-9769-6,,107247-96-2918,107247-29985
8/17/2193,989-28-229-6632-6,,107247-7-912,107247-29986
8/17/2193,989-28-229-9769-6,,107247-8-9830,107247-29987
8/17/2193,989-28-229-1404-4,,107247-1-3248,107247-29988
8/17/2193,989-28-229-1404-4,,107247-70-1332,107247-29989
8/17/2193,989-28-229-1404-4,,107247-88-2007,107247-29990
8/17/2193,989-28-229-9769-6,,107247-18-3249,107247-29991
8/17/2193,989-28-229-6632-6,,107247-39-5467,107247-29992
8/17/2193,989-28-229-3157-7,,107247-87-5914,107247-29993
8/17/2193,989-28-229-6632-6,,107247-96-6202,107247-29994
8/17/2193,989-28-229-7592-2,,107247-1-9691,107247-29995
8/17/2193,989-28-229-6632-6,,107247-47-8489,107247-29996
8/17/2193,989-28-229-1404-4,,107247-21-6388,107247-29997
8/17/2193,989-28-229-5891-8,0.1,107247-65-8039,107247-29998
8/17/2193,989-28-229-9769-6,,107247-28-4677,107247-29999
8/17/2193,989-28-229-0197-6,,107247-73-3107,107247-30000
8/17/2193,989-28-229-1404-4,,107247-43-1936,107247-30001
8/17/2193,989-28-229-7592-2,,107247-93-9983,107247-30002
8/17/2193,989-28-229-1404-4,,107247-18-7269,107247-30003
8/17/2193,989-28-229-3157-7,,107247-41-3801,107247-30004
8/17/2193,989-28-229-0197-6,,107247-34-6224,107247-30005
8/17/2193,989-28-229-9769-6,,107247-86-5870,107247-30006
8/17/2193,989-28-229-1404-4,,107247-2-9657,107247-30007
8/17/2193,989-28-229-1404-4,,107247-11-6491,107247-30008
8/17/2193,989-28-229-1404-4,,107247-74-4418,107247-30009
8/17/2193,989-28-229-6632-6,,107247-83-8787,107247-30010
8/17/2193,989-28-229-6632-6,,107247-59-4535,107247-30011
8/17/2193,989-28-229-5891-8,0.1,107247-42-2971,107247-30012
8/17/2193,989-28-229-6632-6,,107247-16-3442,107247-30013
8/17/2193,989-28-79-74374-1,,107247-36-7090,107247-30014
8/17/2193,989-28-79-26824-4,,107247-47-2976,107247-30015
8/17/2193,989-28-79-13801-1,,107247-58-7125,107247-30016
8/17/2193,989-28-79-23023-4,,107247-3-823,107247-30017
8/17/2193,989-28-79-71565-6,,107247-18-9093,107247-30018
8/17/2193,989-28-79-40897-8,,107247-93-150,107247-30019
8/17/2193,989-28-79-74374-1,,107247-90-8414,107247-30020
8/17/2193,989-28-79-71565-6,,107247-9-9815,107247-30021
8/17/2193,989-28-79-13801-1,,107247-68-1874,107247-30022
8/17/2193,989-28-79-13801-1,,107247-28-8713,107247-30023
8/17/2193,989-28-79-23023-4,,107247-71-3870,107247-30025
8/17/2193,989-28-79-55752-2,,107247-98-2723,107247-30026
8/17/2193,989-28-79-26824-4,,107247-89-3794,107247-30027
8/17/2193,989-28-79-23023-4,,107247-17-6943,107247-30028
8/17/2193,989-28-79-91028-0,,107247-97-2068,107247-30029
8/17/2193,989-28-79-74374-1,,107247-21-8678,107247-30030
8/17/2193,989-28-79-23023-4,,107247-50-6460,107247-30031
8/17/2193,989-28-79-43574-5,,107247-55-2954,107247-30032
8/17/2193,989-28-79-40897-8,,107247-22-2001,107247-30033
8/17/2193,989-28-79-13801-1,,107247-35-566,107247-30034
8/17/2193,989-28-79-26824-4,,107247-83-1889,107247-30035
8/17/2193,989-28-79-74374-1,,107247-9-2733,107247-30036
8/17/2193,989-28-79-74374-1,,107247-68-4174,107247-30037
8/17/2193,989-28-79-26824-4,,107247-74-5190,107247-30038
8/17/2193,989-28-79-68089-3,0.05,107247-92-5440,107247-30039
8/17/2193,989-28-79-40897-8,,107247-16-6081,107247-30040
8/17/2193,989-28-79-26824-4,,107247-83-3354,107247-30041
8/17/2193,989-28-79-13801-1,,107247-36-2983,107247-30042
8/17/2193,989-28-79-23023-4,,107247-79-7265,107247-30044
8/17/2193,989-28-79-23023-4,,107247-97-5129,107247-30045
8/17/2193,989-28-79-26824-4,,107247-57-5506,107247-30046
8/17/2193,989-28-79-13801-1,,107247-3-5966,107247-30047
8/17/2193,989-28-79-91028-0,,107247-74-1697,107247-30048
8/17/2193,989-28-79-74374-1,,107247-38-5053,107247-30049
8/17/2193,989-28-79-71565-6,,107247-75-5964,107247-30050
8/17/2193,989-28-79-23023-4,,107247-5-8720,107247-30051
8/17/2193,989-28-79-40897-8,,107247-54-2637,107247-30052
8/17/2193,989-28-79-74374-1,,107247-45-5816,107247-30053
8/17/2193,989-28-79-74374-1,,107247-11-4838,107247-30054
8/17/2193,989-28-79-26824-4,0.13,107247-42-233,107247-30055
8/17/2193,989-28-79-13801-1,,107247-47-7330,107247-30056
8/17/2193,989-28-79-74374-1,,107247-72-796,107247-30057
8/17/2193,989-28-79-13801-1,,107247-98-4225,107247-30058
8/17/2193,989-28-79-23023-4,,107247-13-2309,107247-30059
8/17/2193,989-28-79-13801-1,,107247-11-3455,107247-30060
8/17/2193,989-28-79-13801-1,,107247-12-6376,107247-30061
8/17/2193,989-28-79-55752-2,,107247-17-7871,107247-30062
8/17/2193,989-28-79-13801-1,,107247-27-7731,107247-30063
8/17/2193,989-28-79-55824-6,,107247-65-6103,107247-30064
8/17/2193,989-28-79-13801-1,,107247-76-6237,107247-30065
8/17/2193,989-28-79-91028-0,,107247-8-7437,107247-30066
8/17/2193,989-28-79-23023-4,,107247-8-9258,107247-30067
